url,title,category,word_count,char_count,avg_words_per_sentence,image_count,paragraph_count,title_length,reading_time
https://www.novinky.cz/clanek/zahranicni-evropa-prehledne-jake-dusledky-muze-mit-verdikt-nad-marine-le-penovou-40515489,PŘEHLEDNĚ: Jaké důsledky může mít verdikt nad Marine Le Penovou,Zahraniční,66,438,16.5,1,1,10,0.33
https://www.novinky.cz/clanek/domaci-stridani-strazi-na-nejvyssim-statnim-zastupitelstvi-bradacova-se-zameri-na-kriminalitu-deti-40515483,"Střídání stráží na nejvyšším státním zastupitelství, Bradáčová se zaměří na kriminalitu dětí",Domácí,252,1802,16.8,3,7,12,1.26
https://www.novinky.cz/clanek/krimi-v-policskych-strojirnach-horelo-40515475,V Poličských strojírnách hořelo. Jen týden po výbuchu,Krimi,97,711,8.08,1,5,8,0.485
https://www.novinky.cz/clanek/krimi-sleduje-me-vi-o-kazdem-kroku-zena-zije-leta-ve-strachu-z-exmanzela-policie-resi-prestupek-40515460,"Sleduje mě, ví o každém kroku. Žena žije léta ve strachu z exmanžela, policie řeší přestupek",Krimi,535,3301,12.74,2,18,16,2.675
https://www.novinky.cz/clanek/krimi-desetitisice-na-vysnenou-dovolenou-v-kostarice-poslala-seniorka-podvodnikum-40515476,Desetitisíce na vysněnou dovolenou v Kostarice poslala seniorka podvodníkům,Krimi,100,700,20.0,1,3,9,0.5
https://www.novinky.cz/clanek/domaci-odmeny-asistentce-a-rozdavani-parkovacich-karet-zduvodnilo-vnitro-souhlas-s-odvolanim-kubelky-40515474,"Odměny asistentce a rozdávání parkovacích karet, zdůvodnilo vnitro souhlas s odvoláním Kubelky",Domácí,171,1225,15.55,2,5,12,0.855
https://www.novinky.cz/clanek/pocasi-haboob-v-saudske-arabii-pisecna-boure-promenila-den-v-noc-40515445,Habúb v Saúdské Arábii. Písečná bouře proměnila den v noc,Počasí,267,1704,14.83,3,10,10,1.335
https://www.novinky.cz/clanek/krimi-us-odmitl-stiznost-matky-obeti-strelby-na-ff-40515473,"Matka oběti střelby na fakultě si stěžovala na neveřejné jednání vyšetřovací komise, Ústavní soud se jí nezastal",Krimi,203,1431,18.45,2,6,17,1.015
https://www.novinky.cz/clanek/valka-na-ukrajine-ukrajinci-zazili-prvni-letosni-noc-bez-ruskych-dronu-40515465,Ukrajinci zažili první letošní noc bez ruských dronů,Válka na Ukrajině,206,1476,13.73,2,5,8,1.03
https://www.novinky.cz/clanek/zahranicni-evropa-von-der-leyenova-mame-silu-branit-se-americkym-clum-40515463,Von der Leyenová: Máme silný odvetný plán proti americkým clům,Zahraniční,168,1062,12.0,2,6,10,0.84
https://www.novinky.cz/clanek/ekonomika-retezec-hooters-vyhlasil-v-usa-bankrot-40515466,Řetězec Hooters vyhlásil v USA bankrot,Ekonomika,312,2184,18.35,2,9,6,1.56
https://www.novinky.cz/clanek/zahranicni-amerika-musk-se-chysta-na-odchod-z-trumpovy-administrativy-dokazal-jen-zlomek-toho-sliboval-40515461,"Musk se chystá na odchod z Trumpovy administrativy. Dokázal jen zlomek toho, co sliboval",Zahraniční,412,2628,20.6,2,9,14,2.06
https://www.novinky.cz/clanek/zahranicni-ukrajinci-trumpem-pohrdaji-zelenskemu-veri-doufaji-ze-letos-valka-skonci-40514666,"Ukrajinci Trumpem pohrdají, Zelenskému věří. Doufají, že letos válka skončí",Zahraniční,686,4312,10.72,3,14,10,3.43
https://www.novinky.cz/clanek/ekonomika-ekonomika-loni-stoupla-o-procento-potvrdil-csu-40515462,Česká ekonomika loni stoupla o procento,Ekonomika,122,712,15.25,1,4,6,0.61
https://www.novinky.cz/clanek/domaci-policie-zada-ministerstvo-o-informace-k-fn-motol-40515456,Policie žádá ministerstvo o informace k FN Motol,Domácí,370,2529,13.21,3,12,8,1.85
https://www.novinky.cz/clanek/valka-na-ukrajine-rusove-utoci-od-severu-na-kupjansk-nasadili-chemickou-munici-40515458,"Rusové útočí od severu na Kupjansk, nasadili chemickou munici",Válka na Ukrajině,188,1260,17.09,1,5,9,0.94
https://www.novinky.cz/clanek/ekonomika-cesko-ma-kvuli-ruskemu-vypadku-rezervy-ropy-jen-na-60-dni-40515385,Česko má kvůli ruskému výpadku rezervy ropy jen na 60 dní,Ekonomika,407,2642,19.38,3,10,11,2.035
https://www.novinky.cz/clanek/zahranicni-evropa-vysoci-predstavitele-ruskeho-ministerstva-obrany-se-priznali-k-prijeti-velikych-uplatku-40515454,Vysocí představitelé ruského ministerstva obrany se přiznali k přijetí velikých úplatků,Zahraniční,123,787,12.3,2,4,11,0.615
https://www.novinky.cz/clanek/krimi-ostravsky-rapper-hard-rico-je-ve-vazbe-40515450,Ostravský rapper Hard Rico je ve vazbě,Krimi,135,914,13.5,1,3,7,0.675
https://www.novinky.cz/clanek/domaci-zpravy-ustecky-kraj-dalnice-d8-je-na-ustecku-kvuli-oprave-tunelu-na-tyden-obousmerne-zavrena-40515452,Dálnice D8 je na Ústecku kvůli opravě tunelů na týden obousměrně zavřená,Domácí,312,2071,14.86,4,8,12,1.56
https://www.novinky.cz/clanek/volby-do-poslanecke-snemovny-spolu-nema-plan-b-koalicni-smlouva-neresi-co-bude-v-pripade-prohry-40515361,"Spolu nemá plán B. Koaliční smlouva neřeší, co bude v případě prohry",Volby,623,3992,16.39,4,15,12,3.115
https://www.novinky.cz/clanek/valka-na-ukrajine-trump-vyjadril-ocekavani-ze-putin-splni-svou-cast-dohody-o-primeri-na-ukrajine-40515448,"Trump vyjádřil očekávání, že Putin splní svou část dohody o příměří na Ukrajině",Válka na Ukrajině,147,932,21.0,1,4,13,0.735
https://www.novinky.cz/clanek/zahranicni-trump-prirovnal-odsouzeni-le-penove-ke-svym-pravnim-bitvam-v-usa-40515447,Trump přirovnal odsouzení Le Penové ke svým právním bitvám v USA,Zahraniční,258,1593,18.43,2,5,11,1.29
https://www.novinky.cz/clanek/zahranicni-blizky-a-stredni-vychod-izraelska-armada-uvedla-ze-provedla-uder-na-prislusnika-hizballahu-v-bejrutu-40515446,"Izraelská armáda uvedla, že provedla úder na příslušníka Hizballáhu v Bejrútu",Zahraniční,171,1198,17.1,1,5,11,0.855
https://www.novinky.cz/clanek/valka-na-ukrajine-utoky-na-infrastrukturu-v-tylu-zpusobily-rusku-miliardove-skody-ukazala-analyza-40515320,"Útoky na infrastrukturu v týlu způsobily Rusku miliardové škody, ukázala analýza",Válka na Ukrajině,742,4811,17.67,6,17,11,3.71
https://www.novinky.cz/clanek/domaci-zmena-lecebne-konopi-mohou-nove-predepisovat-i-prakticti-lekari-40515363,Změna. Léčebné konopí mohou nově předepisovat i praktičtí lékaři,Domácí,423,2825,15.11,4,12,9,2.115
https://www.novinky.cz/clanek/ekonomika-rozsireni-kontrol-i-testovani-mleka-cesko-zprisnuje-opatreni-kvuli-slintavce-a-kulhavce-40515422,Rozšíření kontrol i testování mléka. Česko zpřísňuje opatření kvůli slintavce a kulhavce,Ekonomika,279,1824,15.5,1,5,12,1.395
https://www.novinky.cz/clanek/valka-na-ukrajine-vedeni-armad-britanie-francie-a-ukrajiny-bude-jednat-o-bezpecnosti-kyjeva-40515442,"Velitelé armád Británie, Francie a Ukrajiny budou jednat o bezpečnosti Kyjeva",Válka na Ukrajině,160,1074,26.67,1,3,11,0.8
https://www.novinky.cz/clanek/ekonomika-trumpova-cla-vyvolavaji-nejistotu-mini-sefka-mmf-40515444,"Trumpova cla vyvolávají nejistotu, míní šéfka MMF",Ekonomika,116,728,19.33,1,2,7,0.58
https://www.novinky.cz/clanek/valka-na-ukrajine-putin-povolava-do-armady-160-tisic-brancu-nejvice-za-poslednich-14-let-40515443,"Putin povolává do armády 160 tisíc branců, nejvíce za posledních 14 let",Válka na Ukrajině,322,2167,26.83,3,4,12,1.61
https://www.novinky.cz/clanek/zahranicni-evropa-potiz-pro-madarsko-vznikajici-nemecka-vlada-tlaci-na-tvrdsi-postup-eu-proti-problemovym-statum-40515406,Potíž pro Maďarsko? Vznikající německá vláda tlačí na tvrdší postup EU proti problémovým státům,Zahraniční,282,1924,21.69,3,8,14,1.41
https://www.novinky.cz/clanek/krimi-patrik-tusl-je-na-svobode-40515441,Patrik Tušl je na svobodě,Krimi,210,1333,17.5,2,5,5,1.05
https://www.novinky.cz/clanek/zahranicni-evropa-le-penova-soud-se-snazi-zabranit-me-kandidature-na-prezidentku-40515438,"Soud se snaží zabránit mé kandidatuře na prezidentku, tvrdí Le Penová",Zahraniční,317,2168,15.1,3,9,11,1.585
https://www.novinky.cz/clanek/valka-na-ukrajine-rusko-se-ve-valce-dopustilo-vice-nez-183-tisic-zlocinu-o-nichz-se-vi-oznamil-zelenskyj-40515440,"Rusko se ve válce dopustilo více než 183 tisíc zločinů, o nichž se ví, oznámil Zelenskyj",Válka na Ukrajině,247,1671,19.0,2,7,16,1.235
https://www.novinky.cz/clanek/valka-na-ukrajine-ruska-vybizela-manzela-vojaka-aby-s-ochranou-znasilnoval-ukrajinky-kyjevsky-soud-ji-vymeril-pet-let-40515437,"Ruska vybízela manžela-vojáka, aby s ochranou znásilňoval Ukrajinky. Kyjevský soud jí vyměřil pět let",Válka na Ukrajině,217,1517,21.7,2,5,15,1.085
https://www.novinky.cz/clanek/zahranicni-evropa-zelenskyj-zverejnil-sve-danove-priznani-40515436,Zelenskyj zveřejnil své daňové přiznání,Zahraniční,244,1555,14.35,1,8,5,1.22
https://www.novinky.cz/clanek/zahranicni-evropa-evropa-trpi-rusofobii-vylecime-ji-jadernymi-zbranemi-hrozil-zase-medvedev-40515425,"Evropa trpí rusofobií. Vyléčíme ji jadernými zbraněmi, hrozil zase Medvěděv",Zahraniční,536,3771,17.29,3,15,10,2.68
https://www.novinky.cz/clanek/krimi-policie-stiha-radniho-pardubic-byvaleho-hokejoveho-reprezentanta-janeckeho-40515431,"Policie stíhá radního Pardubic, bývalého hokejového reprezentanta Janeckého",Krimi,355,2428,18.68,5,10,8,1.775
https://www.novinky.cz/clanek/ekonomika-zisk-okd-za-posledni-tri-roky-presahl-devet-miliard-tezbu-ukonci-s-osmimiliardovou-rezervou-40515386,"Zisk OKD za poslední tři roky přesáhl devět miliard, těžbu ukončí s osmimiliardovou rezervou",Ekonomika,377,2411,25.13,4,8,14,1.885
https://www.novinky.cz/clanek/krimi-muz-z-plzne-mel-vystavit-za-svou-matku-lekarku-tisice-posudku-u-soudu-vinu-odmitl-40515411,Muž z Plzně měl vystavit za svou matku lékařku tisíce posudků. U soudu vinu odmítl,Krimi,320,2137,16.0,3,9,15,1.6
https://www.novinky.cz/clanek/zahranicni-evropa-nasla-se-tela-tri-ze-ctyr-zmizelych-americkych-vojaku-40515417,V Litvě se našla těla tří ze čtyř zmizelých amerických vojáků,Zahraniční,335,2291,13.96,2,10,11,1.675
https://www.novinky.cz/clanek/internet-a-pc-bezpecnost-v-cesku-je-zablokovano-665-internetovych-domen-40515393,V Česku je zablokováno 665 internetových domén,Internet a PC,308,2032,12.32,4,10,7,1.54
https://www.novinky.cz/clanek/ekonomika-ryanair-neuspel-se-stiznosti-na-zvyseni-poplatku-na-letisti-vaclava-havla-40515412,Ryanair neuspěl se stížností na zvýšení poplatků na Letišti Václava Havla,Ekonomika,177,1286,22.12,2,5,11,0.885
https://www.novinky.cz/clanek/krimi-ridic-multikary-ktery-v-plzni-naboural-do-cisticiho-vozu-mel-pres-dve-promile-40515405,"Řidič multikáry, který v Plzni naboural do čisticího vozu, měl přes dvě promile",Krimi,84,603,14.0,1,3,13,0.42
https://www.novinky.cz/clanek/volby-do-poslanecke-snemovny-vezmeme-si-zemi-zpatky-vyhlasili-komuniste-vidlak-a-bobosikova-40515377,"Vezmeme si zemi zpátky, vyhlásili komunisté, Vidlák a Bobošíková",Volby,670,4459,14.57,6,17,9,3.35
https://www.novinky.cz/clanek/ekonomika-nektere-barvy-na-vlasy-schwarzkopf-a-syoss-obsahuji-nebezpecnou-latku-jde-o-stare-vyrobky-40515390,Některé barvy na vlasy Schwarzkopf a Syoss obsahují nebezpečnou látku. Jde o staré výrobky,Ekonomika,368,2516,14.15,2,11,14,1.84
https://www.novinky.cz/clanek/domaci-zpravy-ustecky-kraj-milnik-pro-rozestavenou-dalnici-d7-posledni-usek-uz-ma-uzemni-rozhodnuti-40515400,Milník pro rozestavěnou dálnici D7. Poslední úsek už má územní rozhodnutí,Domácí,205,1359,13.67,2,4,11,1.025
https://www.novinky.cz/clanek/zahranicni-kandidat-na-funkci-sefa-nemecke-diplomacie-prisel-o-ridicak-namisto-padesatky-se-ritil-temer-stovkou-40515359,Kandidát na funkci šéfa německé diplomacie přišel o řidičák. Namísto padesátky se řítil téměř stovkou,Zahraniční,439,2981,13.72,3,13,15,2.195
https://www.novinky.cz/clanek/ekonomika-ceska-ekonomika-si-evropskem-srovnani-polepsila-slovaci-jsou-na-chvostu-40515389,Česká ekonomika si v evropském srovnání polepšila. Slováci jsou na chvostu,Ekonomika,414,2705,16.56,2,9,11,2.07
https://www.novinky.cz/clanek/domaci-tisice-deti-v-ustavech-maji-noveho-ombudsmana-40515285,Tisíce dětí v ústavech mají nového ombudsmana,Domácí,484,3267,17.93,4,13,7,2.42
https://www.novinky.cz/clanek/domaci-prezident-podepsal-naborovy-prispevek-do-armady-40515379,Prezident podepsal náborový příspěvek do armády až milion korun,Domácí,388,2553,15.52,4,8,9,1.94
https://www.novinky.cz/clanek/valka-na-ukrajine-rusko-zmenilo-taktiku-dronovych-utoku-aby-byly-jeste-nicivejsi-40515354,"Rusko změnilo taktiku dronových útoků, aby byly ještě ničivější",Válka na Ukrajině,494,3079,19.0,3,11,9,2.47
https://www.novinky.cz/clanek/domaci-zpravy-hlavni-mesto-praha-praha-objednala-od-turecke-firmy-23-novych-trolejbusu-40515380,Praha objednala od turecké firmy 23 nových trolejbusů,Domácí,204,1342,17.0,4,6,8,1.02
https://www.novinky.cz/clanek/zahranicni-evropa-sef-primarku-rezignoval-po-stiznosti-na-jeho-chovani-40515374,Šéf Primarku rezignoval po stížnosti na jeho chování,Zahraniční,252,1584,15.75,3,5,8,1.26
https://www.novinky.cz/clanek/volby-do-poslanecke-snemovny-spd-stacilo-i-motoristy-spoji-konference-ktera-vola-po-zmene-rezimu-40514743,"SPD, Stačilo! i Motoristy spojí konference, která volá po změně režimu",Volby,587,3948,14.32,2,12,11,2.935
https://www.novinky.cz/clanek/ekonomika-cesko-vyzbroji-armadu-na-dluh-40515088,Česko vyzbrojí armádu na dluh,Ekonomika,567,3840,20.25,2,14,5,2.835
https://www.novinky.cz/clanek/domaci-mezinarodni-tiskovy-institut-vyzval-stacilo-k-omluve-redaktorce-novinek-40515287,Mezinárodní tiskový institut vyzval Stačilo! k omluvě redaktorce Novinek,Domácí,335,2358,20.94,4,8,9,1.675
https://www.novinky.cz/clanek/valka-na-ukrajine-ukrajinu-navstivil-trumpuv-osobni-duchovni-poradce-40515362,Ukrajinu navštívil Trumpův osobní duchovní poradce,Válka na Ukrajině,241,1601,16.07,3,5,6,1.205
https://www.novinky.cz/clanek/zahranicni-amerika-trumpuv-poradce-waltz-v-bilem-dome-ztraci-podporu-pise-wsj-40515364,"Trumpův poradce Waltz v Bílém domě ztrácí podporu, píše WSJ",Zahraniční,297,2043,18.56,3,6,10,1.485
https://www.novinky.cz/clanek/ekonomika-maga-uz-netahne-investory-ted-laka-mega-akcie-v-evrope-prudce-rostou-40515343,"MAGA už netáhne, investory teď láká MEGA. Akcie v Evropě prudce rostou",Ekonomika,444,2875,20.18,2,8,12,2.22
https://www.novinky.cz/clanek/internet-a-pc-bezpecnost-pozor-na-podvodne-weby-podfukari-znovu-utoci-na-klienty-fio-banky-40515356,"Pozor na podvodné weby, podfukáři znovu útočí na klienty Fio banky",Internet a PC,532,3632,12.09,7,17,11,2.66
https://www.novinky.cz/clanek/krimi-zena-s-nozem-prekvapila-spiciho-muze-za-pokus-vrazdy-ji-hrozi-osmnact-let-40515338,Žena s nožem překvapila spícího muže. Za pokus o vraždu jí hrozí osmnáct let,Krimi,80,536,8.89,1,4,14,0.4
https://www.novinky.cz/clanek/valka-na-ukrajine-tri-roky-po-osvobozeni-ukrajinske-buci-rusko-vezni-33-jejich-obyvatel-40515344,Tři roky po osvobození ukrajinské Buči Rusko vězní 33 jejích obyvatel,Válka na Ukrajině,234,1541,16.71,2,6,11,1.17
https://www.novinky.cz/clanek/krimi-kriminaliste-na-sokolovsku-resi-nadmernou-distribuci-drog-do-vezenskych-cel-40515283,Kriminalisté na Sokolovsku řeší distribuci drog do vězeňských cel,Krimi,250,1701,19.23,2,5,9,1.25
https://www.novinky.cz/clanek/kultura-filmy-serialy-zemrel-reziser-yves-boisset-svou-stopu-zanechal-i-v-cesku-40515339,"Zemřel režisér Yves Boisset, svou stopu zanechal i v Česku",Kultura,206,1335,13.73,3,7,10,1.03
https://www.novinky.cz/clanek/ekonomika-harley-davidson-v-evrope-za-tri-miliony-firma-vola-po-celni-odvete-40515324,Harley-Davidson v Evropě za tři miliony? Firma volá po celní odvetě,Ekonomika,448,2890,18.67,3,10,12,2.24
https://www.novinky.cz/clanek/valka-na-ukrajine-rusky-general-zvazoval-pouziti-jadernych-zbrani-pise-nyt-s-odvolanim-na-odposlechy-40515334,"Ruský generál zvažoval použití jaderných zbraní, píše NYT s odvoláním na odposlechy",Válka na Ukrajině,255,1731,19.62,3,5,12,1.275
https://www.novinky.cz/clanek/internet-a-pc-bezpecnost-10-viru-ktere-utoci-v-cesku-na-pocitace-s-windows-nejcasteji-40514877,"10 virů, které útočí v Česku na počítače s Windows nejčastěji",Internet a PC,513,3551,13.5,3,11,11,2.565
https://www.novinky.cz/clanek/domaci-nelegalni-domov-duchodcu-u-brna-uctoval-tisicovku-za-osobu-denne-nikomu-jsem-neublizila-hajila-se-provozovatelka-40515299,"Nelegální domov důchodců u Brna účtoval tisícovku za osobu denně. Nikomu jsem neublížila, hájila se provozovatelka",Domácí,283,1895,21.77,2,7,16,1.415
https://www.novinky.cz/clanek/ekonomika-cnb-mela-loni-rekordni-zisk-40515313,ČNB měla loni rekordní zisk,Ekonomika,335,2191,16.75,2,9,5,1.675
https://www.novinky.cz/clanek/valka-na-ukrajine-madarsko-stale-usiluje-o-zruseni-sankci-proti-ruskym-oligarchum-40515314,Maďarsko stále usiluje o zrušení sankcí proti ruským oligarchům,Válka na Ukrajině,154,1045,17.11,1,3,9,0.77
https://www.novinky.cz/clanek/zahranicni-evropa-mladik-ve-svycarsku-zemrel-pri-pokusu-vykrast-obchod-zustal-uveznen-v-posuvnych-dverich-40515312,Mladík ve Švýcarsku zemřel při pokusu vykrást obchod. Zůstal uvězněn v posuvných dveřích,Zahraniční,150,994,13.64,2,4,13,0.75
https://www.novinky.cz/clanek/internet-a-pc-pokuta-pro-apple-40515307,"Apple zneužil svou dominanci, rozhodli Francouzi a udělili pokutu 3,7 miliardy korun",Internet a PC,274,1890,19.57,3,10,13,1.37
https://www.novinky.cz/clanek/krimi-opily-a-zdrogovany-ukrajinsky-ridic-mikrobusu-boural-v-plzni-nikdo-uvnitr-nebyl-pripoutany-40515290,Opilý a zdrogovaný ukrajinský řidič mikrobusu boural v Plzni. Cestující nebyli připoutaní,Krimi,151,1005,10.79,3,5,12,0.755
https://www.novinky.cz/clanek/domaci-zpravy-jihocesky-kraj-pestounske-rodine-na-jihu-cech-shorel-dum-pozar-sledovala-jen-v-pyzamech-40515284,"Pěstounské rodině na jihu Čech shořel dům, požár sledovala jen v pyžamech",Domácí,393,2462,11.56,5,13,12,1.965
https://www.novinky.cz/clanek/volby-do-poslanecke-snemovny-otazka-pro-spolu-koho-postavi-proti-babisovym-staronovym-hvezdam-40514936,Otázka pro Spolu: Koho postaví proti Babišovým staronovým hvězdám?,Volby,660,4344,14.35,5,18,9,3.3
https://www.novinky.cz/clanek/zahranicni-blizky-a-stredni-vychod-izrael-naridil-evakuaci-mesta-rafah-a-okoli-na-jihu-pasma-gazy-40515297,Izrael nařídil evakuaci města Rafáh a okolí na jihu Pásma Gazy,Zahraniční,166,1145,13.83,1,4,11,0.83
https://www.novinky.cz/clanek/pocasi-ledova-boure-v-kanade-pripravila-pres-400-000-zakazniku-o-elektrinu-40515279,Ledová bouře v Kanadě připravila přes 400 000 zákazníků o elektřinu,Počasí,151,1053,10.79,3,6,11,0.755
https://www.novinky.cz/clanek/ekonomika-gazprom-od-utery-vyrazne-zvysi-dodavky-plynu-na-slovensko-40515292,Gazprom od úterý výrazně zvýší dodávky plynu na Slovensko,Ekonomika,165,1139,18.33,1,5,9,0.825
https://www.novinky.cz/clanek/zahranicni-evropa-u-detvy-na-strednim-slovensku-medved-zabil-muze-40515276,Medvěd na Slovensku zabil muže. Způsobil mu devastující poranění hlavy,Zahraniční,118,794,13.11,1,3,10,0.59
https://www.novinky.cz/clanek/domaci-blazek-jmenoval-stepanka-sefem-prazskych-vrchnich-zalobcu-40515282,Blažek jmenoval Štěpánka šéfem pražských vrchních žalobců,Domácí,213,1445,12.53,1,5,7,1.065
https://www.novinky.cz/clanek/domaci-ceskem-se-siri-zloutenka-typu-a-40515268,Českem se šíří žloutenka typu A,Domácí,213,1471,19.36,2,8,6,1.065
https://www.novinky.cz/clanek/ekonomika-penta-s-rekordni-ziskem-156-miliardy-40515280,"Penta s rekordním ziskem 15,6 miliardy",Ekonomika,146,956,12.17,1,3,7,0.73
https://www.novinky.cz/clanek/zahranicni-evropa-rusky-dron-nerusene-smiroval-nad-evropskym-jadernym-centrem-v-italii-v-bezletove-zone-40515271,Ruský dron nerušeně šmíroval nad evropským jaderným centrem v Itálii. V bezletové zóně,Zahraniční,170,1065,14.17,2,6,13,0.85
https://www.novinky.cz/clanek/zahranicni-blizky-a-stredni-vychod-chamenei-hrozi-usa-tvrdou-odvetou-pokud-budou-bombardovat-iran-40515277,Írán uvedl rakety do bojové pohotovosti,Zahraniční,217,1405,15.5,2,6,6,1.085
https://www.novinky.cz/clanek/krimi-muz-na-plzensku-se-doma-polil-horlavinou-a-zapalil-se-40515272,Muž na Plzeňsku se doma polil hořlavinou a zapálil se,Krimi,131,975,9.36,1,4,10,0.655
https://www.novinky.cz/clanek/domaci-landovsky-vyslani-vojaku-je-jen-dalsi-slib-ukrajincum-ktery-nedokazeme-splnit-40515135,"Landovský: Vyslání vojáků je jen další slib Ukrajincům, který nedokážeme splnit",Domácí,1678,10308,15.12,4,28,11,8.39
https://www.novinky.cz/clanek/ekonomika-stat-se-u-evropskych-dotaci-nezameruje-na-skutecny-prinos-projektu-kritizuje-nku-40515266,NKÚ kritizuje digitalizaci státu i využívání evropských dotací,Ekonomika,295,2068,16.39,1,9,8,1.475
https://www.novinky.cz/clanek/zahranicni-rusko-a-spojene-staty-zahajily-diskuse-o-tezbe-nerostu-40515264,Rusko a Spojené státy zahájily diskuse o těžbě nerostů,Zahraniční,132,902,26.4,2,4,9,0.66
https://www.novinky.cz/clanek/krimi-neunesl-vypoved-a-prostrelil-kamaradovi-tvar-dostal-dvanact-let-40515007,Neunesl výpověď a prostřelil kamarádovi tvář. Dostal dvanáct let,Krimi,519,3302,12.36,4,16,9,2.595
https://www.novinky.cz/clanek/valka-na-ukrajine-zelenskyj-chysta-na-letosni-leto-volby-pise-the-economist-40515260,"Zelenskyj chystá na léto volby, píše The Economist",Válka na Ukrajině,289,1912,16.06,3,8,8,1.445
https://www.novinky.cz/clanek/zahranicni-trump-sokoval-evropske-firmy-ktere-poskytuji-sluzby-vlade-usa-poslal-jim-dopisy-s-varovanim-40515242,"Trump šokoval evropské firmy, které poskytují služby vládě USA. Poslal jim dopisy s varováním",Zahraniční,270,1883,15.88,1,8,14,1.35
https://www.novinky.cz/clanek/veda-skoly-snizeni-poctu-odkladu-pomuze-detem-vzdelavat-se-s-vrstevniky-40514973,Snížení počtu odkladů pomůže dětem vzdělávat se s vrstevníky,Věda a školy,514,3298,17.72,6,13,9,2.57
https://www.novinky.cz/clanek/ekonomika-americka-reciprocni-cla-se-budou-tykat-vsech-zemi-oznamil-trump-40515259,"Americká reciproční cla se budou týkat všech zemí, oznámil Trump",Ekonomika,163,1123,14.82,1,5,10,0.815
https://www.novinky.cz/clanek/valka-na-ukrajine-pokud-nepodepise-dohodu-o-surovinach-bude-mit-velke-problemy-varuje-trump-ukrajinskeho-prezidenta-40515258,"Bude mít velké, velké problémy. Trump vyhrožuje Zelenskému kvůli nerostné dohodě",Válka na Ukrajině,227,1527,18.92,2,8,11,1.135
https://www.novinky.cz/clanek/ekonomika-jestli-zdrazi-auta-je-mi-uplne-jedno-prohlasil-trump-40515247,"Jestli zdraží auta, je mi úplně jedno, prohlásil Trump",Ekonomika,262,1690,18.71,3,9,9,1.31
https://www.novinky.cz/clanek/zahranicni-svet-souostrovi-tonga-zasahlo-silne-zemetreseni-bylo-vydano-varovani-pred-tsunami-40515239,Souostroví Tonga zasáhlo silné zemětřesení,Zahraniční,109,712,13.62,1,4,5,0.545
https://www.novinky.cz/clanek/zahranicni-amerika-odstraseni-ruska-neni-americkou-prioritou-ukazal-tajny-dokument-pentagonu-40515237,"Odstrašení Ruska není americkou prioritou, ukázal tajný dokument Pentagonu",Zahraniční,382,2649,29.38,5,10,9,1.91
https://www.novinky.cz/clanek/zahranicni-na-gronsko-zapomente-vzkazal-usa-novy-premier-40515257,"Na Grónsko zapomeňte, vzkázal USA jeho nový premiér",Zahraniční,216,1499,10.8,2,6,8,1.08
https://www.novinky.cz/clanek/zahranicni-evropa-pobaltske-staty-se-primeri-na-ukrajine-boji-40515254,Pobaltské státy se příměří na Ukrajině bojí,Zahraniční,398,2666,20.95,5,11,7,1.99
https://www.novinky.cz/clanek/zahranicni-amerika-treti-termin-moznosti-jsou-pripustil-trump-dalsi-kandidaturu-40515256,"Třetí termín? Možnosti jsou, připustil Trump další kandidaturu",Zahraniční,189,1209,12.6,1,5,8,0.945
https://www.novinky.cz/clanek/kultura-divadlo-zemrel-herec-jiri-havel-40515255,Zemřel herec Jiří Havel,Kultura,246,1567,10.25,3,6,4,1.23
https://www.novinky.cz/clanek/ekonomika-za-velikonocni-beranky-si-letos-nejspis-priplatime-40515214,Za velikonoční beránky si letos nejspíš připlatíme,Ekonomika,444,2916,13.45,3,11,7,2.22
https://www.novinky.cz/clanek/volby-do-poslanecke-snemovny-duraz-na-zahranicni-politiku-oslabuje-ano-a-prepisklo-to-s-negativni-kampani-mini-experti-40515229,"Nerozhodnost a negativní kampaň sráží ANO preference, míní experti",Volby,424,2727,16.31,4,15,9,2.12
https://www.novinky.cz/clanek/zahranicni-amerika-trump-pohrozil-iranu-bombardovanim-40515252,Trump pohrozil Íránu bombardováním,Zahraniční,291,1943,19.4,3,9,4,1.455
https://www.novinky.cz/clanek/zahranicni-trump-rekl-ze-je-velmi-rozzloben-na-putina-hrozi-opatrenimi-tykajicimi-se-ropy-40515246,Trump se zlobí na Putina za jeho slova o Zelenském,Zahraniční,185,1096,26.43,3,5,10,0.925
https://www.novinky.cz/clanek/zahranicni-blizky-a-stredni-vychod-netanjahu-vojensky-tlak-na-hamas-funguje-40515243,Netanjahu: Vojenský tlak na Hamás funguje,Zahraniční,315,2045,15.75,2,7,6,1.575
https://www.novinky.cz/clanek/domaci-zpravy-hlavni-mesto-praha-usedlost-cibulka-se-meni-v-detsky-hospic-hotov-by-mel-byt-pristi-rok-40515017,Usedlost Cibulka se mění v dětský hospic. Hotov by měl být příští rok,Domácí,406,2666,15.62,4,10,13,2.03
https://www.novinky.cz/clanek/domaci-hladik-dve-procenta-hdp-splnime-i-bez-prohloubeni-deficitu-v-rozpoctu-40515223,Hladík: Dvě procenta HDP splníme i bez prohloubení deficitu v rozpočtu,Domácí,380,2409,20.0,3,11,11,1.9
